distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name
2.58,Uber,1.54389E+12,Beacon Hill,South Station,18.5,1,a194b9cb-e875-4197-b2ba-311c25340e17,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.09,Lyft,1.5434E+12,North End,North Station,13.5,1,4ff6ffd0-ace2-419d-9128-e1d9c40a86f6,lyft_premier,Lux
1.09,Lyft,1.54382E+12,North End,North Station,16.5,1,c9441a12-fcfa-4fe6-8214-5f8f90ac6ef6,lyft_lux,Lux Black
1.09,Lyft,1.54514E+12,North End,North Station,7,1,ca6200f6-5eee-4cf0-b3c5-e80c7d27119c,lyft,Lyft
1.09,Lyft,1.54329E+12,North End,North Station,27.5,1,cba28356-5d53-4eac-b39e-d317e6fc8850,lyft_luxsuv,Lux Black XL
1.09,Lyft,1.54467E+12,North End,North Station,10.5,1,e222caf4-6c26-4024-bcfd-852d710c2ef2,lyft_plus,Lyft XL
1.09,Lyft,1.54384E+12,North End,North Station,5,1,e948250d-a2c8-42f8-862c-b82331fba07e,lyft_line,Shared
2.93,Lyft,1.54496E+12,Theatre District,Boston University,22.5,1,29b7e4d7-b31d-44a2-bc18-5c056c8d7d89,lyft_premier,Lux
2.93,Lyft,1.54363E+12,Theatre District,Boston University,10.5,1,75d2ca3c-24d8-48ef-b4be-a2365d5d4ec5,lyft,Lyft
2.93,Lyft,1.54342E+12,Theatre District,Boston University,32.5,1,798667fd-26d5-4d0a-8c9a-626b0ba8a78a,lyft_luxsuv,Lux Black XL
2.93,Lyft,1.5434E+12,Theatre District,Boston University,7,1,a554eac9-b2d2-4ee8-8a2a-617345a10571,lyft_line,Shared
2.93,Lyft,1.54487E+12,Theatre District,Boston University,16.5,1,bfe982bb-e27f-402f-abdc-e30287d911e8,lyft_plus,Lyft XL
2.93,Lyft,1.545E+12,Theatre District,Boston University,27.5,1,f8e8abb9-9c3b-4a31-ae81-5de9fca3e9ac,lyft_lux,Lux Black
0.54,Uber,1.54512E+12,Financial District,South Station,7,1,072c02a7-0788-46bc-99c7-65ac4904051a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.54,Uber,1.54377E+12,Financial District,South Station,15,1,186e647c-2e82-4b6d-92fb-7c10ae070cd6,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.54,Uber,1.54504E+12,Financial District,South Station,5.5,1,1b8ce213-3d9b-4215-8333-fb8ebe61a8fb,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.54,Uber,1.5436E+12,Financial District,South Station,7,1,3e5a34a0-8208-4f94-ba15-3b7db23d5161,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.54,Uber,1.54491E+12,Financial District,South Station,27.5,1,6013e5cd-2979-4dec-9887-25ed4379aca0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.54,Uber,1.54507E+12,Financial District,South Station,10.5,1,68c576af-df26-4923-9424-8303e8a1fd7d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.54,Uber,1.54333E+12,Financial District,South Station,NA,1,93774214-0491-4e2f-99eb-212d62457611,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.09,Uber,1.54352E+12,Back Bay,Haymarket Square,9.5,1,260a8b30-2ca1-4054-a6fc-333a7c03fc0c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.09,Uber,1.54488E+12,Back Bay,Haymarket Square,22,1,7d746b52-75fe-4aa1-a77b-d931c7b52a61,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.09,Uber,1.54346E+12,Back Bay,Haymarket Square,NA,1,7e72cea1-ad8e-4501-8575-81a30214383f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.09,Uber,1.54388E+12,Back Bay,Haymarket Square,16,1,bf893edf-6351-478b-a51f-89c997badb13,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.09,Uber,1.5437E+12,Back Bay,Haymarket Square,9.5,1,c8ab5a55-5e21-40cd-becb-99f620527592,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.09,Uber,1.54377E+12,Back Bay,Haymarket Square,9.5,1,d43c5c54-45fe-4cba-a0d7-fd98572e8920,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.09,Uber,1.54491E+12,Back Bay,Haymarket Square,29,1,e128f03e-965b-40a4-b75e-f8e437261de6,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.68,Lyft,1.54382E+12,Financial District,Boston University,7,1,d3757125-6a25-4a78-94b8-a18b9597208d,lyft_line,Shared
1.66,Lyft,1.54345E+12,West End,South Station,9,1,0ebd48b8-e006-4a14-a789-4a7926fac4c1,lyft,Lyft
1.66,Lyft,1.54376E+12,West End,South Station,27.5,1,4f5cde89-8e3d-4488-987f-40e624be5529,lyft_luxsuv,Lux Black XL
1.66,Lyft,1.54502E+12,West End,South Station,5,1,5bb44507-217a-4641-bb55-f73c6b5780aa,lyft_line,Shared
1.66,Lyft,1.54354E+12,West End,South Station,19.5,1,76930be9-a365-47e2-b4ff-a3784899a9c1,lyft_lux,Lux Black
1.66,Lyft,1.5433E+12,West End,South Station,13.5,1,8e157156-eead-4e40-85a5-2a43b51d58ea,lyft_plus,Lyft XL
1.66,Lyft,1.54362E+12,West End,South Station,16.5,1,dfe0bced-641e-4ea0-855a-5bd4c76e33e4,lyft_premier,Lux
1.92,Uber,1.54481E+12,Northeastern University,Beacon Hill,24,1,001e4903-c2ec-4752-8830-206149cfb440,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.92,Uber,1.54364E+12,Northeastern University,Beacon Hill,17.5,1,52439ade-285c-4682-a9bf-f927d7aab471,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.92,Uber,1.54364E+12,Northeastern University,Beacon Hill,13.5,1,856f7a72-a86a-40e5-916d-cf4f461d58b6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.92,Uber,1.54377E+12,Northeastern University,Beacon Hill,8.5,1,9244570f-8c78-416b-9cfb-1382005ed047,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.92,Uber,1.54506E+12,Northeastern University,Beacon Hill,8.5,1,9c8fec20-143b-4207-acbe-f26619e30e65,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.92,Uber,1.54479E+12,Northeastern University,Beacon Hill,NA,1,afb1f3fc-c35d-46c4-ae34-94c0f30d4683,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.92,Uber,1.54504E+12,Northeastern University,Beacon Hill,8.5,1,bd248646-46c5-4027-a944-0fa743d2c1ee,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.33,Uber,1.54331E+12,North End,Back Bay,NA,1,13e2dcb3-f4e6-45f5-9ec7-4e799f1441e3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.33,Uber,1.54351E+12,North End,Back Bay,12,1,17439c04-d2c1-44c5-a5ba-65bd8fc19294,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.33,Uber,1.5435E+12,North End,Back Bay,12,1,48929665-8fb0-455c-9418-ac67a148ab68,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.33,Uber,1.54327E+12,North End,Back Bay,10,1,4db866eb-fdbd-4a51-8e53-7c675b9fe0d1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.33,Uber,1.54342E+12,North End,Back Bay,18.5,1,95a17ca4-c7b4-4f2c-afa8-a0acab1fc81e,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.33,Uber,1.54514E+12,North End,Back Bay,34,1,a80706eb-39cd-4bc5-9a19-40c5155da413,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.33,Uber,1.54372E+12,North End,Back Bay,25,1,b358715d-722e-4a6a-9df3-b902910fc23b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.04,Uber,1.54353E+12,West End,Boston University,32,1,154154fe-dcc0-4dc8-9045-f12204615612,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.04,Uber,1.54332E+12,West End,Boston University,24,1,16366dbe-09a2-4322-8abd-1e2c5a12e47d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.04,Uber,1.54333E+12,West End,Boston University,10,1,22da229b-8b04-42d2-a015-a330f56eabfe,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.04,Uber,1.54493E+12,West End,Boston University,9.5,1,4a51e07b-cb13-4314-8b72-c1d485b2c7e0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.04,Uber,1.54365E+12,West End,Boston University,NA,1,923e4994-0b42-4987-a375-940ad5eaa6fa,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.04,Uber,1.54495E+12,West End,Boston University,18.5,1,994c6439-a0dc-423d-b595-ae24f403f034,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.04,Uber,1.5434E+12,West End,Boston University,9.5,1,e12ed4c0-cda7-41cc-9589-e190e324630a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.25,Lyft,1.54344E+12,Haymarket Square,Back Bay,16.5,1,00ac7cd7-8fc9-40a0-87de-abfb43b0581f,lyft_plus,Lyft XL
2.25,Lyft,1.54342E+12,Haymarket Square,Back Bay,34,1,33a7b13e-afc3-4531-823a-f439c284e282,lyft_luxsuv,Lux Black XL
2.25,Lyft,1.54325E+12,Haymarket Square,Back Bay,19.5,1,5893bc62-9cff-4d2a-b76e-6210f3c63ed5,lyft_premier,Lux
2.25,Lyft,1.54376E+12,Haymarket Square,Back Bay,3.5,1,59d6c512-cb58-487c-b6bc-212c9ba8501f,lyft_line,Shared
2.25,Lyft,1.5433E+12,Haymarket Square,Back Bay,11,1,6bc7eec4-dc21-4d64-b829-7225aa15d038,lyft,Lyft
2.25,Lyft,1.54348E+12,Haymarket Square,Back Bay,26,1,be595414-19cb-4a56-8d01-b131c6e1a7cc,lyft_lux,Lux Black
2.88,Lyft,1.54493E+12,Boston University,West End,16.5,1,3db913b8-1596-423a-943d-8715fe0d90b4,lyft_plus,Lyft XL
2.88,Lyft,1.54479E+12,Boston University,West End,7,1,4a65d179-077f-4f6b-9702-3fc58f7d7b30,lyft_line,Shared
2.88,Lyft,1.54361E+12,Boston University,West End,22.5,1,5d71617e-474b-473b-9b3c-f42df1fc26d8,lyft_lux,Lux Black
2.88,Lyft,1.54513E+12,Boston University,West End,19.5,1,8e1e670d-0cf8-40b5-9ef1-7494852d53e3,lyft_premier,Lux
2.88,Lyft,1.54372E+12,Boston University,West End,32.5,1,9e19eb25-76d6-4345-b23a-23a1b798e275,lyft_luxsuv,Lux Black XL
2.88,Lyft,1.54345E+12,Boston University,West End,10.5,1,e719faa8-5fc8-43c5-a60c-f306f2ab11e6,lyft,Lyft
3.42,Lyft,1.54343E+12,North Station,Boston University,9,1,14c7bf50-bdf1-45d2-b29f-09d234baa42e,lyft_line,Shared
3.42,Lyft,1.5447E+12,North Station,Boston University,30,1,19a61f9b-0dc6-4ddf-97fb-2176116c2722,lyft_lux,Lux Black
3.42,Lyft,1.54341E+12,North Station,Boston University,26,1,3047da17-307a-4665-ace1-510e38df1eb6,lyft_premier,Lux
3.42,Lyft,1.54505E+12,North Station,Boston University,13.5,1,927e957b-bfbe-4bda-be70-a1c9991443d4,lyft,Lyft
3.42,Lyft,1.54351E+12,North Station,Boston University,22.5,1,b65beb8f-6ba1-4dde-834f-fc4ab219d8bf,lyft_plus,Lyft XL
3.42,Lyft,1.54481E+12,North Station,Boston University,42.5,1,c8c4d69e-3bbe-4419-9dc7-9f8e6bf6bfe7,lyft_luxsuv,Lux Black XL
0.63,Uber,1.54345E+12,Financial District,South Station,27.5,1,30c26b90-9b17-44a5-9efc-49fe66547aa0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.41,Uber,1.54385E+12,Boston University,Back Bay,26.5,1,191cf84f-45c0-4886-be49-f89c93d6cd14,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.41,Uber,1.5438E+12,Boston University,Back Bay,8,1,5030f329-3875-45cd-b975-0dd0b3d2d3cd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.41,Uber,1.54481E+12,Boston University,Back Bay,8,1,6f14525d-d5a3-4588-8119-8619ee002f96,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.41,Uber,1.54341E+12,Boston University,Back Bay,18,1,c251a8fe-0cd7-4f35-8b6e-6659035c89f5,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.41,Uber,1.54468E+12,Boston University,Back Bay,7,1,ccf2efa6-9509-4bf8-80ae-fe4b1e11405f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.41,Uber,1.54347E+12,Boston University,Back Bay,NA,1,cea49200-d482-48cb-9176-0f97d456fe6e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.41,Uber,1.54495E+12,Boston University,Back Bay,12,1,da08fea6-10fd-4eae-bda0-e97dd320d684,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.03,Uber,1.54342E+12,North Station,North End,7,1,24960e68-e310-4ee4-8e1d-8812e2494673,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.03,Uber,1.54371E+12,North Station,North End,27.5,1,35acc950-b728-4e55-a1cb-f99d90aa9d11,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.03,Uber,1.54484E+12,North Station,North End,15,1,4cab7cdb-f9a6-49ec-8048-d58cca3afc4e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.03,Uber,1.54336E+12,North Station,North End,7,1,503d06b6-ce32-4bda-a08a-39ab0e38bb81,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.03,Uber,1.54374E+12,North Station,North End,NA,1,82b3b237-912a-4190-a6a8-943d89db81db,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.03,Uber,1.54482E+12,North Station,North End,7.5,1,a684fe39-a73b-45ab-8e48-d181794cdd2b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.03,Uber,1.54351E+12,North Station,North End,10.5,1,ee26e5ee-a7d7-4147-a6c2-7b4415ef6754,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.39,Uber,1.54328E+12,North Station,Boston University,19.5,1,570100ba-9792-45ad-ae5d-23f70a874744,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.39,Uber,1.54383E+12,North Station,Boston University,29.5,1,6e68e667-c819-4338-8ef7-1be19111cd28,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.39,Uber,1.54482E+12,North Station,Boston University,12,1,70ed8a83-2651-4509-8989-2c7ed4ffd163,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.39,Uber,1.54345E+12,North Station,Boston University,12,1,a2c7f1d2-e09f-4373-b231-be8382b8540a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.39,Uber,1.54331E+12,North Station,Boston University,37.5,1,c603c2e7-278f-4e37-bf59-93110c6dda4e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.39,Uber,1.54355E+12,North Station,Boston University,NA,1,c8ff12ec-542b-4f26-92e6-68360aba3d96,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.39,Uber,1.54507E+12,North Station,Boston University,10,1,cad7daa1-4ea6-46f0-bc55-b173aacbf86b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.52,Lyft,1.54355E+12,Theatre District,North End,13.5,1,4e712b42-a400-4e5e-8868-9d1a2c6ec72d,lyft_plus,Lyft XL
1.52,Lyft,1.54361E+12,Theatre District,North End,13.5,1,5671d495-9ba8-4f3b-88b9-a871175a0caf,lyft_premier,Lux
1.52,Lyft,1.54371E+12,Theatre District,North End,19.5,1,5e3a0f74-9876-47de-ae10-f69cfc333757,lyft_lux,Lux Black
1.52,Lyft,1.54467E+12,Theatre District,North End,9,1,76f6a642-0eda-4998-a3ce-57fdda01c350,lyft,Lyft
1.52,Lyft,1.54329E+12,Theatre District,North End,26,1,9771f1dc-e506-48cb-9736-8ab59e9e64dc,lyft_luxsuv,Lux Black XL
1.52,Lyft,1.54335E+12,Theatre District,North End,5,1,d1f6b32a-494a-4c91-a2f1-246271b4ec8a,lyft_line,Shared
4.51,Lyft,1.5433E+12,Fenway,Financial District,32.5,1,1685cb33-5461-4194-984b-11c90e7cc33a,lyft_lux,Lux Black
4.51,Lyft,1.54368E+12,Fenway,Financial District,9,1,24915498-3815-4bf4-9a68-8028457f9317,lyft_line,Shared
4.51,Lyft,1.54342E+12,Fenway,Financial District,27.5,1,46059875-e8a3-44d6-a146-217c615a9b3f,lyft_premier,Lux
4.51,Lyft,1.54335E+12,Fenway,Financial District,38.5,1,66fb37e5-9ec9-40c5-8c47-74b11118301b,lyft_luxsuv,Lux Black XL
4.51,Lyft,1.54481E+12,Fenway,Financial District,13.5,1,79968253-495c-41eb-bf7a-ff3fa683300f,lyft,Lyft
4.51,Lyft,1.54467E+12,Fenway,Financial District,22.5,1,86e03ab8-fd80-4471-8cef-2f958e34500f,lyft_plus,Lyft XL
1.08,Uber,1.54512E+12,North End,North Station,7.5,1,029664dd-d221-42a0-93e1-12846280407b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.08,Uber,1.5433E+12,North End,North Station,7.5,1,12250f8f-ce71-407c-aa8c-94afc6fab72c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.08,Uber,1.54365E+12,North End,North Station,27.5,1,22815e4e-5fb2-4595-8de8-2774631b541d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.08,Uber,1.54327E+12,North End,North Station,11,1,4d58a120-3767-4b11-ac4c-940f7f24ec6f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.08,Uber,1.54345E+12,North End,North Station,7.5,1,8da0abba-0afd-4040-9965-5f92b01bd917,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.08,Uber,1.54327E+12,North End,North Station,15,1,e658fd6e-7ff4-4cca-976a-724b95c11a53,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.08,Uber,1.54345E+12,North End,North Station,NA,1,eb796c90-bb5e-4836-b914-ab96021a7f36,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.22,Lyft,1.5436E+12,Beacon Hill,Haymarket Square,27.5,1,476a05ed-50ba-4654-9f0a-e7f31a1370ad,lyft_luxsuv,Lux Black XL
1.22,Lyft,1.54343E+12,Beacon Hill,Haymarket Square,10.5,1,6a435bb7-616a-48b9-b037-d9b8ace0f537,lyft_plus,Lyft XL
1.22,Lyft,1.54441E+12,Beacon Hill,Haymarket Square,3,1,73cdff8e-cd01-457c-bbb6-ee7e55e9fbe2,lyft_line,Shared
1.22,Lyft,1.54511E+12,Beacon Hill,Haymarket Square,16.5,1,a47098ed-18b5-4e3a-8a50-b4bc9dd9e8e9,lyft_lux,Lux Black
1.22,Lyft,1.54383E+12,Beacon Hill,Haymarket Square,13.5,1,bc5a142c-6eed-4786-9f2e-aed04636b408,lyft_premier,Lux
1.22,Lyft,1.54344E+12,Beacon Hill,Haymarket Square,7,1,dedf522e-b87c-4ce5-80f7-2bfb73809257,lyft,Lyft
1.57,Uber,1.54508E+12,North End,Theatre District,13,1,0e9403d9-ce9e-47af-ae8d-4cecd18357be,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.57,Uber,1.54491E+12,North End,Theatre District,17,1,20162a77-31f8-4e6f-a630-7c39ae9402fe,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.57,Uber,1.54333E+12,North End,Theatre District,NA,1,4dfaec11-4266-4a13-8ee9-c045019b5f79,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.57,Uber,1.54364E+12,North End,Theatre District,7.5,1,4e510de3-0839-49e2-9ea9-0dc573c83f35,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.57,Uber,1.54491E+12,North End,Theatre District,27,1,71832bed-541f-463e-8461-77d9ff7e50fa,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.57,Uber,1.54342E+12,North End,Theatre District,7.5,1,e0ff3173-75c8-451b-ad5a-782195ef320c,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.57,Uber,1.54329E+12,North End,Theatre District,7.5,1,f11797ea-3f57-4870-9d6b-5f48f64cde91,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.56,Uber,1.54362E+12,Haymarket Square,North Station,10.5,1,25604f94-e8e7-48b2-871d-407712d0b601,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.56,Uber,1.54365E+12,Haymarket Square,North Station,7,1,36e534db-3199-4621-8bd0-b9e24dcca340,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.56,Uber,1.54364E+12,Haymarket Square,North Station,15,1,a00b44cd-d79b-4eda-bdb4-62d9fced3ce3,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.56,Uber,1.54335E+12,Haymarket Square,North Station,27.5,1,a342a9c3-7319-4271-8646-4a8b1722d4e0,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.56,Uber,1.54333E+12,Haymarket Square,North Station,7,1,b8578db2-13a4-41d0-966f-5d8c7d5b54c0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.56,Uber,1.54343E+12,Haymarket Square,North Station,NA,1,d9a16b4f-6df1-4d8e-a5de-16f6e15a7116,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.56,Uber,1.54513E+12,Haymarket Square,North Station,7,1,dcc090ba-4920-431b-9182-317c392757a2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.47,Lyft,1.54512E+12,North Station,Boston University,22.5,1,0c5a187f-7cfe-49e9-bfd8-789739ab0046,lyft_premier,Lux
3.47,Lyft,1.54348E+12,North Station,Boston University,26,1,0e9dcb72-aa4a-4b2e-826b-55bd3f2cad14,lyft_lux,Lux Black
3.47,Lyft,1.5438E+12,North Station,Boston University,19.5,1,387eec1f-b69e-4fa4-8e06-ffec5a9da041,lyft_plus,Lyft XL
3.47,Lyft,1.54383E+12,North Station,Boston University,7,1,8cc8c979-bf36-440f-92b4-c66ca356f870,lyft_line,Shared
3.47,Lyft,1.54341E+12,North Station,Boston University,38,1,a06354de-7b9a-4d34-b030-92141cc6bd8e,lyft_luxsuv,Lux Black XL
3.47,Lyft,1.54345E+12,North Station,Boston University,11,1,ca148dce-0759-47a8-9ed6-29aa9b29238f,lyft,Lyft
4.09,Lyft,1.54485E+12,Financial District,Fenway,26,1,070d4a85-8bde-428f-9a78-a3aac5c9d8d7,lyft_premier,Lux
4.09,Lyft,1.54346E+12,Financial District,Fenway,22.5,1,1d122ec6-acdb-42e0-81e3-f2312642a8e0,lyft_plus,Lyft XL
4.09,Lyft,1.54479E+12,Financial District,Fenway,9,1,1f2597b4-dc3f-450f-888e-84afa7c27662,lyft_line,Shared
4.09,Lyft,1.54503E+12,Financial District,Fenway,42.5,1,32fdc30e-0a8b-4a64-a06e-62fcf3c584e3,lyft_luxsuv,Lux Black XL
4.09,Lyft,1.54501E+12,Financial District,Fenway,13.5,1,4445cb9e-fe25-4df2-bd7c-a24ce35130db,lyft,Lyft
4.09,Lyft,1.5449E+12,Financial District,Fenway,34,1,4df06dfd-35bf-4f92-9ec5-39dc24f76446,lyft_lux,Lux Black
2.73,Lyft,1.54359E+12,Beacon Hill,Boston University,7,1,1f88fe8e-1090-4920-99ec-756c1ce14832,lyft_line,Shared
2.73,Lyft,1.54469E+12,Beacon Hill,Boston University,9,1,392bfd08-c340-4019-9e0f-2dcaf858e3f6,lyft,Lyft
2.73,Lyft,1.54477E+12,Beacon Hill,Boston University,13.5,1,6ed3849d-21f7-4c64-b8ab-61cefa4d32b6,lyft_plus,Lyft XL
2.73,Lyft,1.54354E+12,Beacon Hill,Boston University,16.5,1,9e7600bc-04b8-4192-9ce5-98f911b2e82b,lyft_premier,Lux
3.19,Lyft,1.54332E+12,Fenway,Theatre District,27.5,1,43b2716c-c118-4f6c-b085-61e65b29d5ba,lyft_lux,Lux Black
3.19,Lyft,1.54472E+12,Fenway,Theatre District,10.5,1,6e009638-3643-45aa-a799-8f68631c8b08,lyft,Lyft
3.19,Lyft,1.54507E+12,Fenway,Theatre District,22.5,1,aa1be8a2-c691-42ef-81a6-992331f5fd4f,lyft_premier,Lux
3.19,Lyft,1.54377E+12,Fenway,Theatre District,38.5,1,d333a5da-e33c-43b5-b7e6-a881ae11131d,lyft_luxsuv,Lux Black XL
3.19,Lyft,1.54328E+12,Fenway,Theatre District,16.5,1,e719619d-8abd-496e-90ff-c2dbe7a50d54,lyft_plus,Lyft XL
3.19,Lyft,1.54494E+12,Fenway,Theatre District,7,1,e76e040c-d23f-478b-bd5c-8abdb8f85605,lyft_line,Shared
0.65,Lyft,1.54328E+12,Financial District,South Station,3.5,1,5522f7cd-e75f-4368-b47e-6edd7db1cd02,lyft_line,Shared
0.65,Lyft,1.54346E+12,Financial District,South Station,11,1,9df38503-1180-440a-b878-201ccf347fb0,lyft_premier,Lux
0.65,Lyft,1.54354E+12,Financial District,South Station,26,1,b1e317a8-b5c4-4033-96b5-8031deeb8de2,lyft_luxsuv,Lux Black XL
0.65,Lyft,1.54341E+12,Financial District,South Station,7,1,bd87a51e-8ad7-49e8-a8a9-63d42faeb2c9,lyft,Lyft
0.65,Lyft,1.54389E+12,Financial District,South Station,16.5,1,c7c0f8cb-0de5-4bc3-8193-8aa8d07c9cb4,lyft_lux,Lux Black
0.65,Lyft,1.54467E+12,Financial District,South Station,9,1,f8911502-8e78-441a-a56b-9c0097c2f5bf,lyft_plus,Lyft XL
